text,label
"As a consumer, I want to view the data package, so that I can get a sense of whether I want this dataset or not.",6
"As a Publisher, I want to preview a datapackage I have prepared, so that I can check it works and share the results.",0
"As a Consumer, I want to see how much the data has been downloaded, so that I can choose most popular in the case when there are several alternatives for my use case.",0
"As a Publisher, I want to see real examples of published packages so that I can understand how useful and simple the datapackage format and the registry is.",0
"As a Consumer, I want to see some example data packages quickly, so that I get a sense of what is on this site and if it is useful to look further.",0
"As a Consumer, I want to search data packages, so that I can find the ones I want.",0
"As a Consumer, I want to search based on description of data package, so that I can find package which related to some key words.",0
"As a Consumer, I want to download the data package in one file, so that I don't have to download descriptor and each resource by hand.",0
"As a Developer, I want to use data package as a node lib in my project, so that I can depend on it using my normal dependency framework.",0
"As a Consumer, I want to load a Data Package from R, so that I can immediately start playing with it.",0
"As a Data Analyst I want to download a data package, so that I can study it and wrangle with it to infer new data or generate new insights.",0
"As a Data Analyst, I want to update previously downloaded data package, so that I can work with the most recent data.",0
"As a Consumer, I want to download a DataPackage's data one coherent SQLite database, so that I can get it easily in one form.",0
"As a Data Analyst, I want to compare different versions of some datapackage locally, so that I can see schema changes clearly and adjust my analytics code to the desired schema version.",0
"As a Web Developer, I want to be able to install multiple versions of the same datapackage separately, so that all my projects could be developed independently and deployed locally.",0
"As a Developer, I want to list all DataPackages requirements for my project in the file and pin the exact versions of any DataPackage that my project depends on, so that the project can be deterministically deployed locally and won't break because of the DataPackage schema changes. ",6
"As a Publisher, I want to tag datapackage to create a snapshot of data on the registry server, so that consumers can refer to it.",0
"As a Publisher, I want to be warned that a tag exists when I try to overwrite it, so that I don't accidentally overwrite stable tagged data which is relied on by consumers.",0
"As a Publisher, I want to be able to overwrite the previously tagged datapackage, so that I can fix it if I mess up.",0
"As a Publisher, I want to version my Data Package and keep multiple versions around including older versions, so that I do not break consumer systems when I change my datapackage.",6
"As a Publisher, I want to be able to get access to a previous version I tagged, so that I can return to it and review it. ",0
"As a Consumer, I want to know full details of how the data package schema has changed, so that I can adjust my scripts to handle it.",0
"As a Consumer, I want to get a sense of the age of the datapackage that I have downloaded before, so that I can decide if I should update or not.",0
"As a Consumer, I want to view a Datapackage at a particular version online, so that I can present/discuss the particular data timeslice of interest with other people.",0
"As a Consumer, I want to download a Data package at a particular version, so that I know it is compatible with my scripts and system.",0
"As a Consumer, I want to be notified of changes to a package I care about, so that I can check out what has changed and take action.",0
"As a Consumer, I want to see how active the site is, so that I can decide if I should get involved.",0
"As a Consumer, I want to browse and find publishers, so that I can find interesting publishers and their packages.",0
"As a Consumer, I want to see a publisher's profile, so that I can discover their packages and get a sense of how active and good they are.",0
"As a Consumer, I want to view a publisher's profile, so that I can see who is behind a particular package or to see what other packages they produce. ",0
"As a Consumer, I want to search among all data packages owned by a publisher, so that I can easily find one data package amongst all the data packages by this publisher.",0
"As an Owner, I want to edit my profile, so that it is updated with new information.",0
"As an Owner, I want to invite an existing user, so that the user can become a member of my publisher.",0
"As an owner, I want to invite someone using their email to sign up and become a member of my Publisher, so that they are authorized to publish data packages under my Publisher.",6
"As an owner, I want to remove someone from membership in my publisher, so that they no longer have ability to publish or modify my data packages.",0
"As an owner, I want to view all the people in my organization and what roles they have, so that I can change these if I want.",6
"As an owner, I want to make a user an owner, so that they have full control.",0
"As an owner, I want to remove a user as an owner, so that they are just a member and no longer have full control.",0
"As an Admin, I want to set key configuration parameters for my site deployment, so that I can change key information like the site title.",0
"As an Admin, I want to see key metrics about usage such as users, API usage, downloads, so that I know how things are going.",0
"As an Admin, I want to have a pricing plan and billing system, so that I can charge users and make my platform sustainable.",0
"As a Publisher, I want to know if this site has a pricing plan and what the prices are, so that I can work out what this will cost me in the future and have a sense that these guys are sustainable. ",6
"As a Publisher, I want to sign up for a given pricing plan, so that I am entitled to what it allows.",0
"As a Publisher, I want to have private data packages, so that I can share just with my team.",0
"As a RuleAuthor, I want to capture a business rule, So that I can describe the desired behavior of DUO in a specific case.",0
"As a RuleAuthor, I want to refer from within a business rule to another business rule, So that there is an overview of the logic of the business rules.",0
"As a RuleAuthor, I want to capture the sources from a business rule, So that it becomes clear where the business rule is based upon.",0
"As a RuleAuthor, I want to capture the validity period of the business rule, So that DUO uses up-to-date business rules.",0
"As a RuleAuthor, I want to have the patterns and syntax checked, So that my business rules comply with the standards.",6
"As a RuleAuthor, I want to have the semantics to be checked, So that I don't look like a fool.",0
"As a RuleAuthor, I want to have a signal if I don't use a preferred term, So that I can comply with the standards.",0
"As a RuleAuthor, I want to capture a decision, So that I can structure the domain in demarcated parts.",0
"As a RuleAuthor, I want to define a term, So that everyone involved knows the definition of the term.",0
"As a RuleAuthor, I want to have a warning when I define a term that overlaps with an existing term, So that misunderstandings can be avoided.",0
"As a RuleAuthor, I want to make relations between rulebase parts, So that all people involved know how these parts are connected.",0
"As a RuleAuthor, I want to capture that a rulebase part derivates a term.",0
"As a RuleAuthor, I want to navigate over the relations between rulebase parts, So that I can get a quick overview of the connections of the rulebase.",0
"As a RuleAuthor, I want to make diagrams, So that I can quickly show involved people the connection.",0
"As a RuleAuthor, I want to make diagrams of all rulebase parts under one decision according to a predefined pattern, So that I can quickly show involved people the connection.",0
"As a RuleAuthor, I want to be able to configure the patterns that are used to make figures, So that I can save time by using these patterns over again.",0
"As a RuleAuthor, I want to elaborate on the parts of the rulebase, So that execution knowledge is understandable for the people involved.",0
"As a RuleAuthor, I want to document design decisions, So that all people involved can discover which choices have been made and why.",0
"As a RuleAuthor, I want to have the history of a rulebase part to be changed when I change something in the rulebase part, So that my colleague RuleAuthors can see that something has changed.",0
"As a RuleAuthor, I want to consolidate the history of a rulebase part, So that I can see when and by whom a rulebase part is altered.",0
"As a RuleAuthor, I want to search the whole rulebase, So that I can see for myself or someone else what is inside the rulebase.",0
"As a RuleAuthor, I want to be able to see a list per rulebase part, So that I can navigate quickly through the rulebase.",0
"As a RuleAuthor, I want to be able to configure the list of a rulebase part, So that the lists are aligned with my preferences.",0
"As a RuleAuthor, I want to filter the list per rulebase with a new or existing filter, So that I can quickly find what I am looking for.",6
"As a RuleAuthor, I want to export or print a selection of parts from the rulebase, So that the people involved are quickly and properly informed.",0
"As a RuleAuthor, I want to generate a review report, So that my colleague authors can perform a peer review.",0
"As a RuleAuthor, I want to generate a verification report, So that my colleague authors can perform a verification.",0
"As a RuleAuthor, I want to generate a validation report, So that my colleague authors can perform a validation.",0
"As a RuleAuthor, I want to have a list of terms in the rule design, So that everyone involved can see all the used term and their definitions.",0
"As a RuleAuthor, I want to deliver rulebase parts, So that clients can implement these.",0
"As a RuleAuthor, I want to set the status of a rulebase part, So that everyone involved knows what the status is of individual rulebase parts in the change process.",0
"As a RuleAuthor, I want to generate a packing list with every new version, So that everyone involved knows what has been implemented in the new version.",0
"As a RuleAuthor, I want to have a variance analysis, So that I can see what has changed in a rulebase part.",0
"As a RuleAuthor, I want to monitor issues, So that I can efficiently use my time.",0
"As a RuleAuthor, I want to overlook changes in the rulebase per session, So that I can save or rollback individual changes.",0
"As a RuleAuthor, I want to checkout a selection of rulebase parts, So that I can work solely without crossing the work of my colleague authors.",0
"As a RuleAuthor, I want to reuse rulebase parts from other projects, So that I save time.",0
"As a RuleAuthor, I want to have a precise search and replace, So that I can fix unintentional changes.",6
"As a RuleAuthor, I want to have an autosave function, So that I can't accidentally lose my work.",0
"As a terminator, I want to capture all the definitions of the nouns in the rulebase, So that authors of rules and everyone else involved know the definition of the noun.",0
"As a terminator, I want to capture preferred terms and undesired terms.",0
"As a terminator, I want to monitor the use of undesired and preferred terms, So that everyone involved follows the preferred terms.",0
"As a terminator, I want to have a list per period, So that I can see which term in that period have been changed or added or removed.",0
"As a terminator, I want to be able to see which rulebase parts derived from terms.",0
"As a terminator, I want to be able to see where a term is used in the rulebase, So that I can assess the impact of a change.",0
"As a terminator, I want to show the connection between terms and the object model, So that the project can avoid misunderstandings.",0
"As a terminator, I want to document a term, So that everyone involved knows in retrospect why the term is defined this way.",0
"As a terminator, I want to capture the source of a term, So that I can refer to definitions from authorities in the domain.",0
"As a terminator, I want to have an autosave function, So that I can't accidentally lose my work.",0
"As a RuleAnalyst, I want to structure the rulebase, So that there are workable units in the development and production phase.",0
"As a RuleAnalyst, I want to have a decision model, So that I have an overview of the knowledge domain.",0
"As a RuleAnalyst, I want to have an overview of all relevant sources, So that I can scope the project.",0
"As a RuleAnalyst, I want to connect the rules to the relevant sources, So that I can check the completeness of the rulebase.",0
"As a RuleAnalyst, I want to have a verification report, So that I can improve the quality of the rulebase quickly.",0
"As a RuleAnalyst, I want to have an overview of all rulebase parts that have been reused, So that I can see what the external dependencies are.",0
"As a RuleAnalyst, I want to relate decisions and business processes, So that I can monitor the coherence with the business architecture.",0
"As a RuleAnalyst, I want to have an impact report, So that I can estimate the impact of a future change.",0
"As a RuleAnalyst, I want to see per business rule in what form and how much of it has been implemented, So that is in known what is implemented from the rulebase.",6
"As a RuleAnalyst, I want to capture and manage the patterns and syntax of business rules, So that the quality of the business rules is more easily guaranteed.",6
"As a RuleAnalyst, I want to have a period report, So that I can show clients what has changes in the last period.",0
"As a RuleAnalyst, I want to determine the versioning rules of the version management, So that everyone involved follows these rules. ",0
"As a RuleAnalyst, I want to configure what is shown in a rule design, So that everyone involved gets a similar picture.",0
"As a RuleAnalyst, I want to offer rulebase parts to other project for reuse, So that my organization saves time.",0
"As a RuleAnalyst, I want to manage the meta-model, So that coherence between rulebase parts is preserved.",0
"As a RuleAnalyst, I want to add rulebase parts, So that I can model additional domains.",0
"As a RuleAnalyst, I want to enforce the notation of source references, So that this data stays usable.",0
"As a RuleAnalyst, I want to have an autosave function, So that I can't accidentally lose my work.",0
"As an administrator, I want to define the access rights of users, So that there are no accidental or unauthorized changes in the rulebase.",0
"As an administrator, I want to configure the available functionality per user, So that a user gets precisely the functionality he or she needs.",0
"As an administrator, I want to change or remove the check-out of a user, So that there are no delays when the author of the rule is absent.",6
"As an administrator, I want to update the BRM tool, So that users experience the least possible inconvenience.",0
"As an administrator, I want to have extensive logging, So that I can easily and quickly reproduce errors.",0
"As an administrator, I want to add a field to a rulebase part, So that the rulebase part better fits the needs for information from the users and clients.",0
"As an administrator, I want to define the patterns to which a field must conform, So that the quality of the data in the rulebase is secured.",0
"As an administrator, I want to configure which fields must be filled at what stage, So that authors of rules don't forget to fill in details.",0
"As an administrator, I want to backup and restore the rulebase, So that DUO doesn't lose production knowledge.",6
"As an administrator, I want to be able to migrate the rulebase to another product, So that DUO prevents a vendor lock-in.",0
"As an administrator, I want to export rulebase parts to standard formats, So that information exchange with other systems can happen.",0
"As an administrator, I want to have support for the SSO tool, So that I don't have to spend time on managing log-in data.",0
"As an administrator, I want to have a control on the referential integrity of the rulebase, So that I can locate corrupt data.",0
"As an administrator, I want to have a connection with Jira, So that bugs can be easily be connected to business rules.",0
"As an administrator, I want to have a connection with MagicDraw, So that implementation details can easily be connected to business rules.",0
"As an administrator, I want to manage the format and layout of reports, So that the technical details are my responsibility. ",0
"As an administrator, I want to separate projects, So that people cannot traverse each others work.",0
"As an administrator, I want to have branching and merging, So that I can easily make releases from the rulebase.",0
"As a User, I want access to data and web services which are openly available in a manner consistent with OpenDefinition. org's. . .",6
"As a User, I want access to data and web services which are openly available in a manner consistent with OpenDefinition. org's. . .",3
"As a trainer who has finished teaching a Certification class, I can load an Excel file (first name, last name, email) into the site. I am prompted for the trainer names (I may not have trained alone), certification date, and type of certification (i.e., CSM or CPO). The names are loaded into a pending state and not yet added to the registry. (Note: We could have this charge $50 per person right then. ).",6
"As a trainer who has finished teaching a Certification class, I can load an Excel file (first name, last name, email) into the site. I am prompted for the trainer names (I may not have trained alone), certification date, and type of certification (i.e., CSM or CPO). The names are loaded into a pending state and not yet added to the registry. (Note: We could have this charge $50 per person right then. ).",3
"As a trainer who has finished teaching a Certification class, I can load an Excel file (first name, last name, email) into the site. I am prompted for the trainer names (I may not have trained alone), certification date, and type of certification (i.e., CSM or CPO). The names are loaded into a pending state and not yet added to the registry. (Note: We could have this charge $50 per person right then. ).",1
"Staff would like to create and send a Closure letter.",2
"Staff would like to create and send a Closure letter.",4
"As a systems administrator, I want to be able to control the location of the demo database, and I want it to be backed up.",6
"As a systems administrator, I want to be able to control the location of the demo database, and I want it to be backed up.",6
"As an academic publisher, I want to Make persistent web links between my articles and underlying datasets so that My journals can be seen to be filled with robust, high-quality research.",6
"Log entry summary. User adds a one-line summary when creating a log entry. (This summary would be useful for reporting.).",2
"Log entry summary. User adds a one-line summary when creating a log entry. (This summary would be useful for reporting.).",4
"Log entry summary. User adds a one-line summary when creating a log entry. (This summary would be useful for reporting.).",3
"Log entry summary. User adds a one-line summary when creating a log entry. (This summary would be useful for reporting.).",1
"Log entry summary. User adds a one-line summary when creating a log entry. (This summary would be useful for reporting.).",5
"As a depositor, I want to Place data under an embargo so that My right of first-use is protected and I can fulfill my confidentiality responsibilities.",6
"As an Archivist, I would like to indicate an Agent is either the (creator | source | subject) of an (Accession | Resource | Resource Component).",2
"As an Archivist, I would like to indicate an Agent is either the (creator | source | subject) of an (Accession | Resource | Resource Component).",1
"As a trainer who has finished teaching a Certification class, I can load an Excel file (first name, last name, email) into the site. I am prompted for the trainer names (I may not have trained alone), certification date, and type of certification (i.e., CSM or CPO). The names are loaded into a pending state and not yet added to the registry. (Note: We could have this charge $50 per person right then. ).",6
"As a trainer who has finished teaching a Certification class, I can load an Excel file (first name, last name, email) into the site. I am prompted for the trainer names (I may not have trained alone), certification date, and type of certification (i.e., CSM or CPO). The names are loaded into a pending state and not yet added to the registry. (Note: We could have this charge $50 per person right then. ).",3
"As a trainer who has finished teaching a Certification class, I can load an Excel file (first name, last name, email) into the site. I am prompted for the trainer names (I may not have trained alone), certification date, and type of certification (i.e., CSM or CPO). The names are loaded into a pending state and not yet added to the registry. (Note: We could have this charge $50 per person right then. ).",1
"As a trainer who has finished teaching a Certification class, I can load an Excel file (first name, last name, email) into the site. I am prompted for the trainer names (I may not have trained alone), certification date, and type of certification (i.e., CSM or CPO). The names are loaded into a pending state and not yet added to the registry. (Note: We could have this charge $50 per person right then. ).",5
"Users shall be able to reserve books, irrespective of whether or not the requested book is on loan.",2
"Users shall be able to reserve books, irrespective of whether or not the requested book is on loan.",4
"Users shall be able to reserve books, irrespective of whether or not the requested book is on loan.",5
"Create an admin guide that describes administrative tasks to deploy system, add users, and configure third party tools.",2
"Create an admin guide that describes administrative tasks to deploy system, add users, and configure third party tools.",4
"Create an admin guide that describes administrative tasks to deploy system, add users, and configure third party tools.",5
"As someone whose membership (of any type) is about to expire, I am sent a reminder and a link through which I can renew. (Note: Think about overlapping memberships and prorating.).",6
"As someone whose membership (of any type) is about to expire, I am sent a reminder and a link through which I can renew. (Note: Think about overlapping memberships and prorating.).",6
"As someone whose membership (of any type) is about to expire, I am sent a reminder and a link through which I can renew. (Note: Think about overlapping memberships and prorating.).",3
"As someone whose membership (of any type) is about to expire, I am sent a reminder and a link through which I can renew. (Note: Think about overlapping memberships and prorating.).",1
"As a Visitor I'm able to view the added stories (if any) on the profile page so that I can learn more about the person.",1
"As a User, I want the 'posted date' included on the list of new/updated data, web services, or web/mobile/desktop applications.",6
"The system shall allow the upload of new content.   The contents may  be  images, videos and  Flash animations .   Uploaded  new  content must  be associated  with a title, description, some  tags, duration, date of activation and expiration date.",2
"The system shall allow the upload of new content.   The contents may  be  images, videos and  Flash animations .   Uploaded  new  content must  be associated  with a title, description, some  tags, duration, date of activation and expiration date.",4
"The system shall allow the upload of new content.   The contents may  be  images, videos and  Flash animations .   Uploaded  new  content must  be associated  with a title, description, some  tags, duration, date of activation and expiration date.",3
"The system shall allow the upload of new content.   The contents may  be  images, videos and  Flash animations .   Uploaded  new  content must  be associated  with a title, description, some  tags, duration, date of activation and expiration date.",5
"As a collection owner, I want to be able to hire a programmer to write custom DRS content delivery services (PDS, IDS, SDS), pulling up some descriptive metadata (Citation), structural metadata, and enough technical metadata to know the file type to be rendered) for meeting the special needs of my users.",6
"As a collection owner, I want to be able to hire a programmer to write custom DRS content delivery services (PDS, IDS, SDS), pulling up some descriptive metadata (Citation), structural metadata, and enough technical metadata to know the file type to be rendered) for meeting the special needs of my users.",1
"As a site editor, I can set start publishing dates (when teaser appears on front page), old article date (when it disappears from home page), and stop publishing dates (when it's removed from site, if ever) for articles.",6
"As a site editor, I can set start publishing dates (when teaser appears on front page), old article date (when it disappears from home page), and stop publishing dates (when it's removed from site, if ever) for articles.",1
"As a depositor, I want to Link datasets with the project DMP (possibly from dmponline) so that Compliance with DMP can be demonstrated and the Whole project workflow is linked together.",1
"As a student I'd like to see how much I owe on my UCB bill.",2
"As a student I don't want to have to filter through ads to get to important content.",2
"As a student I don't want to have to filter through ads to get to important content.",5
"Change is computed  and  displayed.",2
"Change is computed  and  displayed.",4
"Change is computed  and  displayed.",5
"As a researcher in southampton Neuroscience, I want to be able to point my Mendeley client at a group-wide shared repository of research papers and get notifications via Mendeley when new content is added.",6
"As a collection manager (Amy Benson), I want to be able to pass in a set of URNs, possibly as a result of a HOLLIS search), and get that content back.",6
"As a collection manager (Amy Benson), I want to be able to pass in a set of URNs, possibly as a result of a HOLLIS search), and get that content back.",1
"As a User, I want the 'posted date' included on the list of new/updated data, web services, or web/mobile/desktop applications.",6
"As a User, I want the 'posted date' included on the list of new/updated data, web services, or web/mobile/desktop applications.",5
"As a Practitioner, I want my profile page to include additional details about me (i.e., some of the answers to my Practitioner application).",1
"As a funding body, I want to Be reassured (by individual researchers or an institution) that researchers I fund have robust archival plans for their data so that I can be sure that funding them is a worthwhile investment.",6
"As a funding body, I want to Be reassured (by individual researchers or an institution) that researchers I fund have robust archival plans for their data so that I can be sure that funding them is a worthwhile investment.",1
"Improve the method of detecting climb/descent profile issues.",2
"Improve the method of detecting climb/descent profile issues.",4
"Improve the method of detecting climb/descent profile issues.",5
"As a site visitor, I can see a list of all upcoming “Certification Courses. ” I can page through them if there are a lot.",3
"As a site visitor, I can see a list of all upcoming “Certification Courses. ” I can page through them if there are a lot.",6
"As a user posting content to Neurohub, I would like to have the option to tell Neurohub to push the content to my Twitter feed at the same time.",2
"As a researcher adding new data to the system, I want to be able to select a partially pre-populated template (e.g. MINI) that already contains commonly entered meta data, so that I do not waste time repeatedly inserting the same meta data over and over again for each individual file or log book entry.",3
"As a researcher adding new data to the system, I want to be able to select a partially pre-populated template (e.g. MINI) that already contains commonly entered meta data, so that I do not waste time repeatedly inserting the same meta data over and over again for each individual file or log book entry.",1
"As a student I would like to be able to easily see how much my assignments count towards my grade, and would like to see my grades in the context of the syllabus.",2
"As a student I would like to be able to easily see how much my assignments count towards my grade, and would like to see my grades in the context of the syllabus.",5
"As an Archivist, I want to associate an Instance with a (resource | resource component).",1
"As a student, I want to be able to distinguish or filter in assignments with deliverables (e.g. papers) while filtering out assignments without deliverables (e.g. readings) so that I can prioritize.",6
"As a student, I want to be able to distinguish or filter in assignments with deliverables (e.g. papers) while filtering out assignments without deliverables (e.g. readings) so that I can prioritize.",3
"As a student, I want to be able to distinguish or filter in assignments with deliverables (e.g. papers) while filtering out assignments without deliverables (e.g. readings) so that I can prioritize.",1
"As a research information manager, I want to Integrate the archive with CRIS so that I can analyse impact of research data publication and I can link funding to all of the outputs it produces.",6
"As a student I want to have something that presents and helps me keep track of all the steps for tasks (e.g. attaining California residency, graduation-related items).",6
"As a student I want to have something that presents and helps me keep track of all the steps for tasks (e.g. attaining California residency, graduation-related items).",3
"As a student I want to have something that presents and helps me keep track of all the steps for tasks (e.g. attaining California residency, graduation-related items).",1
"As a licensing partner I need the product options to change so that it reflects my fulfillment needs.",2
"Students and  administrative and  support staff shall have to return a loan to the library, and  the librarian shall  have to enter the data in ACMELIS.",2
"Students and  administrative and  support staff shall have to return a loan to the library, and  the librarian shall  have to enter the data in ACMELIS.",4
"Students and  administrative and  support staff shall have to return a loan to the library, and  the librarian shall  have to enter the data in ACMELIS.",5
"As as a CQWL, user I need configurable postage rates so that each white label can have accurate piece pricing.",2
"As a User, I want to download thematic data in bulk (eg: all transportation data).",3
"As a User, I want to download thematic data in bulk (eg: all transportation data).",1
"As a User, I want to have access to Data Warehouse 'capabilities' via a published API (eg: REST endpoint) so I can integrate it. . .",3
"As a User, I want to have access to Data Warehouse 'capabilities' via a published API (eg: REST endpoint) so I can integrate it. . .",1
"As a user I should be able enter metadata / describe an experiment protocol before a file is even created.",2
"As a user I should be able enter metadata / describe an experiment protocol before a file is even created.",5
"As a site member, I can do a full-text search of the FAQs. (Maybe we want this for any site visitor?).",3
"As a site member, I can do a full-text search of the FAQs. (Maybe we want this for any site visitor?).",1
"As a User, I want to have access to Data Warehouse 'capabilities' via a published API (eg: REST endpoint) so I can integrate it. . .",3
"As a User, I want to have access to Data Warehouse 'capabilities' via a published API (eg: REST endpoint) so I can integrate it. . .",1
"As a User, I want to have access to Data Warehouse 'capabilities' via a published API (eg: REST endpoint) so I can integrate it. . .",5
"As a User, I want a robust and easy-to-use search engine to help me find the geospatial data, web services, and. . .",6
"As a User, I want a robust and easy-to-use search engine to help me find the geospatial data, web services, and. . .",3
"Add an interface to the route optimizer that allows a route to be scored.",2
"Add an interface to the route optimizer that allows a route to be scored.",4
"Add an interface to the route optimizer that allows a route to be scored.",5
"As a User, I want access to ESRI layerfiles (symbology) used to render GIS data layers.",1
"As a funding body, I want to Be reassured (by individual researchers or an institution) that researchers I fund have robust archival plans for their data so that I can be sure that funding them is a worthwhile investment.",6
"As a funding body, I want to Be reassured (by individual researchers or an institution) that researchers I fund have robust archival plans for their data so that I can be sure that funding them is a worthwhile investment.",1
"As a funding body, I want to Be reassured (by individual researchers or an institution) that researchers I fund have robust archival plans for their data so that I can be sure that funding them is a worthwhile investment.",5
"As a site visitor, I can see a list of all upcoming “Certification Courses. ” I can page through them if there are a lot.",3
"As a site visitor, I can see a list of all upcoming “Certification Courses. ” I can page through them if there are a lot.",6
"As a site visitor, I can see a list of all upcoming “Certification Courses. ” I can page through them if there are a lot.",5
"As someone who has posted an ad that is about to expire, seven days before it expires I want to be emailed a reminder so that I can go extend the ad. (Note: This means the ad could have an expiration date 37 days into the future, which is fine.).",3
"As someone who has posted an ad that is about to expire, seven days before it expires I want to be emailed a reminder so that I can go extend the ad. (Note: This means the ad could have an expiration date 37 days into the future, which is fine.).",1
"As a site editor, I can set start publishing dates (when teaser appears on front page), old article date (when it disappears from home page), and stop publishing dates (when it's removed from site, if ever) for articles.",6
"As a site editor, I can set start publishing dates (when teaser appears on front page), old article date (when it disappears from home page), and stop publishing dates (when it's removed from site, if ever) for articles.",1
"As a site editor, I can set start publishing dates (when teaser appears on front page), old article date (when it disappears from home page), and stop publishing dates (when it's removed from site, if ever) for articles.",5
"Only the reservations of users that  have been  notified of the availability of a particular book shall be cancelled . Once a  reservation has been  cancelled, the next user shall  be notified , as specified in Req(06) and Req(07).",2
"Only the reservations of users that  have been  notified of the availability of a particular book shall be cancelled . Once a  reservation has been  cancelled, the next user shall  be notified , as specified in Req(06) and Req(07).",4
"Only the reservations of users that  have been  notified of the availability of a particular book shall be cancelled . Once a  reservation has been  cancelled, the next user shall  be notified , as specified in Req(06) and Req(07).",3
"Only the reservations of users that  have been  notified of the availability of a particular book shall be cancelled . Once a  reservation has been  cancelled, the next user shall  be notified , as specified in Req(06) and Req(07).",1
"Only the reservations of users that  have been  notified of the availability of a particular book shall be cancelled . Once a  reservation has been  cancelled, the next user shall  be notified , as specified in Req(06) and Req(07).",5
"As lab administrator(s) I should have increased access to the system to support regular users. See solution research for further information. .",2
"As lab administrator(s) I should have increased access to the system to support regular users. See solution research for further information. .",3
"As lab administrator(s) I should have increased access to the system to support regular users. See solution research for further information. .",1
"If a book has not  been reserved , any  user shall be able to borrow it.",2
"If a book has not  been reserved , any  user shall be able to borrow it.",4
"If a book has not  been reserved , any  user shall be able to borrow it.",5
"As a site member, I can do a full-text search of the FAQs. (Maybe we want this for any site visitor?).",3
"As a site member, I can do a full-text search of the FAQs. (Maybe we want this for any site visitor?).",1
"As a site member, I can do a full-text search of the FAQs. (Maybe we want this for any site visitor?).",5
"Users shall be able to extend the validity period of their  reservations.   If the validity period of a reservation is extended , this   reservation becomes the newest  of all  the reservations.",2
"Users shall be able to extend the validity period of their  reservations.   If the validity period of a reservation is extended , this   reservation becomes the newest  of all  the reservations.",4
"Users shall be able to extend the validity period of their  reservations.   If the validity period of a reservation is extended , this   reservation becomes the newest  of all  the reservations.",3
"Users shall be able to extend the validity period of their  reservations.   If the validity period of a reservation is extended , this   reservation becomes the newest  of all  the reservations.",5
"As a student I would like to be able to easily ascertain what an email is about (e.g. good subject line & table of contents).",2
"As a student I would like to be able to easily ascertain what an email is about (e.g. good subject line & table of contents).",3
"As a student I would like to be able to easily ascertain what an email is about (e.g. good subject line & table of contents).",1
"As a student I would like to be able to easily ascertain what an email is about (e.g. good subject line & table of contents).",5
"As a User, I want to integrate aerial photos (eg: VT orthos) into my own web mashups.",3
"As a User, I want to integrate aerial photos (eg: VT orthos) into my own web mashups.",1
"As a customer, I would like to deposit and retrieve ALTO OCR data.",2
"As a provider of DRS imaging services, I need access to terms of use statements for objects. For example, aA limited menu of HL use-permissions statements could be formulated, stashed in DRS, and associated with individual resources, or whole classes of resources. When we allow our digital resources to be used outside of our library systems (e. g. within DPLA, or other applications like the Library Lab funded Zeega project), the object can travel with the requisite use-permissions.",2
"As a provider of DRS imaging services, I need access to terms of use statements for objects. For example, aA limited menu of HL use-permissions statements could be formulated, stashed in DRS, and associated with individual resources, or whole classes of resources. When we allow our digital resources to be used outside of our library systems (e. g. within DPLA, or other applications like the Library Lab funded Zeega project), the object can travel with the requisite use-permissions.",3
